2013,0000005912,5,1,1,1,1,00186,3,1,11260,02,170,0007.05,2,5,5, , , , ,8, , , , ,2,5,0046,6, , , ,NA   ,2,1, ,0000045,00003750,016.08,00087800,084.12,00001039,00001366,0
2013,0000005912,5,2,1,1,1,00298,3,1,11260,02,020,0025.01,2,5,5, , , , ,8, , , , ,2,5,0074,6, , , ,NA   ,2,1, ,0000046,00004993,038.15,00087800,105.11,00001338,00001795,0
2013,0000005912,5,1,1,3,1,00216,3,1,11260,02,020,0002.02,2,5,5, , , , ,8, , , , ,2,5,0066,6, , , ,NA   ,2,1, ,0000047,00005947,019.71,00087800,104.99,00001621,00002011,0
2013,0000005912,5,1,1,1,1,00322,3,1,11260,02,020,0022.02,2,2,5, , , , ,5, , , , ,1,2,0140,6, , , ,NA   ,2,1, ,0000048,00002960,039.32,00087800,076.65,00000435,00001108,0
2013,0000005912,5,1,1,1,1,00299,3,1,11260,02,020,0013.00,2,2,4, , , , ,5, , , , ,1,2,0073,6, , , ,NA   ,2,1, ,0000049,00003059,015.20,00087800,170.10,00001113,00001306,0
2013,0000005912,5,1,1,1,1,00146,3,1,11260,02,170,0009.00,1,1,5, , , , ,5, , , , ,1,2,0042,6, , , ,NA   ,2,1, ,0000050,00002544,016.12,00087800,092.40,00000708,00000963,0
2013,0000005912,5,2,1,1,1,00211,3,1,11260,02,170,0007.03,2,2,5, , , , ,5, , , , ,1,2,0052,6, , , ,NA   ,2,1, ,0000052,00003676,018.06,00087800,076.16,00000877,00001244,0
2013,0000005912,5,3,1,1,1,00265,3,3,11260,02,020,0026.02,2,2,5, , , , ,5, , , , ,1,2,0081,0,3, , ,NA   ,2,1, ,0000053,00005805,041.05,00087800,117.41,00001588,00001849,0
2013,0000005912,5,3,1,1,1,00206,3,1,11260,02,170,0010.01,2,5,5, , , , ,8, , , , ,1,5,0080,6, , , ,NA   ,2,1, ,0000054,00003458,017.35,00087800,112.09,00000998,00001268,0
2013,0000005912,5,1,1,3,1,00075,3,1,11260,02,020,0016.01,2,5,5, , , , ,8, , , , ,2,5,0033,6, , , ,NA   ,2,1, ,0000055,00004092,042.52,00087800,099.90,00001217,00001410,0
2013,0000005912,5,1,1,3,1,00377,3,1,11260,02,020,0028.13,2,5,5, , , , ,8, , , , ,1,5,0093,6, , , ,NA   ,2,1, ,0000056,00004579,010.50,00087800,189.96,00001614,00001761,0
2013,0000005912,5,1,1,1,1,00366,3,3,11260,02,020,0027.12,2,2,4, , , , ,4, , , , ,1,2,0072,0,1, , ,NA   ,2,1, ,0000058,00009068,046.12,00087800,086.38,00002152,00003002,0
2013,0000005912,5,1,1,3,1,00360,3,1,11260,02,170,0011.00,2,5,5, , , , ,8, , , , ,1,5,0105,6, , , ,NA   ,2,1, ,0000059,00005364,016.63,00087800,111.23,00001593,00001754,0
2013,0000005912,5,1,1,3,2,00204,3,4,11260,02,020,0025.01,2,2,5, , , , ,5, , , , ,1,2,0120,0, , , ,NA   ,2,1, ,0000060,00004993,038.15,00087800,105.11,00001338,00001795,0
2013,0000005912,5,1,1,3,2,00154,3,1,11260,02,020,0028.11,2,2,5, , , , ,5, , , , ,1,2,0119,6, , , ,NA   ,2,1, ,0000061,00006313,044.27,00087800,087.68,00001734,00001829,0
